ID,Row,Column,Area,BaseLandUseType,CarbonMax,CarbonMin,Cattle,CornYield,DrainageClass,Erosion,FloodFrequency,Group,NitratesPPM,Pindex,Sediment,SoilType,SoybeanYield,StreamNetwork,Subwatershed,Timber,Topography,WatershedNitrogenContribution,Wetland,CurrentLandUse,CurrentLandUse,CurrentLandUse,PrecipYear0,PrecipYear1,PrecipYear2,PrecipYear3,riverStreams
769,34,10,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,2,2,2,24.58,30.39,34.34,28.18,0
770,34,11,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,15,15,15,24.58,30.39,34.34,28.18,0
771,34,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
772,34,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
773,34,14,10,1,18980,486,17.5,2080,30,2.2,0, ,18,10,1.636904762,A,60.32,0,18,2750,3,0.003669725,0,13,13,13,24.58,30.39,34.34,28.18,0
774,34,15,10,1,18980,486,17.5,2080,30,2.2,0, ,18,10,1.636904762,A,60.32,0,18,2750,2,0.003669725,0,11,11,11,24.58,30.39,34.34,28.18,0
775,34,16,10,1,18980,486,17.5,2080,30,2.2,0, ,19,10,1.636904762,A,60.32,0,19,2750,2,0.003873598,0,11,11,11,24.58,30.39,34.34,28.18,0
776,34,17,10,1,18980,486,17.5,2140,60,0.8,0, ,19,10,0.595238095,C,62.06,0,19,850,1,0.003873598,0,8,8,8,24.58,30.39,34.34,28.18,0
777,34,18,7.75,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,19,1250,0,0,0,7,7,7,24.58,30.39,34.34,28.18,1*2*3*4*5
778,34,19,10,1,18980,486,17.5,2400,50,0.8,0, ,21,50,0.595238095,T,69.6,0,21,1750,1,0.004281346,0,11,11,11,24.58,30.39,34.34,28.18,0
779,34,20,10,1,18980,486,17.5,2400,50,0.8,0, ,21,50,0.595238095,T,69.6,0,21,1750,1,0.004281346,0,11,11,11,24.58,30.39,34.34,28.18,0
780,34,21,10,1,18980,486,17.5,2000,60,1.5,0, ,21,50,1.116071429,K,58,0,21,1300,2,0.004281346,0,2,2,2,24.58,30.39,34.34,28.18,0
781,34,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
782,34,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
783,35,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
784,35,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
785,35,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
786,35,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
787,35,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
788,35,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
789,35,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
790,35,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
791,35,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
792,35,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
793,35,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
794,35,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
795,35,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
796,35,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
797,35,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
798,35,16,10,1,18980,486,17.5,2140,60,0.8,0, ,19,10,0.595238095,C,62.06,0,19,850,1,0.003873598,0,8,8,8,24.58,30.39,34.34,28.18,0
799,35,17,10,1,18980,486,17.5,2140,60,0.8,0, ,20,10,0.595238095,C,62.06,0,20,850,1,0.004077472,0,11,11,11,24.58,30.39,34.34,28.18,0
800,35,18,8.75,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,20,1250,0,0,0,2,2,2,24.58,30.39,34.34,28.18,0
801,35,19,8.75,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,21,2750,0,0,0,8,8,8,24.58,30.39,34.34,28.18,0
802,35,20,10,1,18980,486,17.5,2400,50,0.8,0, ,21,50,0.595238095,T,69.6,0,21,1750,1,0.004281346,0,11,11,11,24.58,30.39,34.34,28.18,0
803,35,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
804,35,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
805,35,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
806,36,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
807,36,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
808,36,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
809,36,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
810,36,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
811,36,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
812,36,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
813,36,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
814,36,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
815,36,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
816,36,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
817,36,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
818,36,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
819,36,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
820,36,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
821,36,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
822,36,17,10,1,18980,486,17.5,2140,60,0.8,0, ,20,10,0.595238095,C,62.06,0,20,850,1,0.004077472,0,13,13,13,24.58,30.39,34.34,28.18,0
823,36,18,10,1,18980,486,17.5,2140,60,0.8,0, ,20,10,0.595238095,C,62.06,0,20,850,1,0.004077472,0,11,11,11,24.58,30.39,34.34,28.18,0
824,36,19,7.5,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,21,2750,0,0,0,2,2,2,24.58,30.39,34.34,28.18,1*2*3*4*5
825,36,20,10,1,18980,486,17.5,2400,50,0.8,0, ,21,50,0.595238095,T,69.6,0,21,1750,1,0.004281346,0,13,13,13,24.58,30.39,34.34,28.18,0
826,36,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
827,36,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
828,36,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
